id,model_year,model_type,mileage,condition,sale_price,sale_date,source
y04068,1974,914,86000,Fair,13000,2022-08-10,https://bringatrailer.com/listing/1974-porsche-914-61/
y04069,2011,911,21000,Fair,126000,2022-08-10,https://bringatrailer.com/listing/2011-porsche-911-turbo-s-coupe-8/
y04070,1988,911,80000,Fair,45750,2022-08-10,https://bringatrailer.com/listing/1988-porsche-911-carrera-cabriolet-48/
y04071,1992,911,59000,Fair,126000,2022-08-10,https://bringatrailer.com/listing/1992-porsche-america-roadster-17/
y04072,2003,911,26000,Fair,81000,2022-08-10,https://bringatrailer.com/listing/2003-porsche-911-turbo-135/
y04073,1994,911,,Fair,85000,2022-08-10,https://bringatrailer.com/listing/1994-porsche-911-turbo-3/
y04074,2014,911,4,Fair,215000,2022-08-11,https://bringatrailer.com/listing/2014-porsche-gt-america/
y04075,2007,Boxster,10000,Fair,35000,2022-08-11,https://bringatrailer.com/listing/2007-porsche-boxster-s-24/
y04076,1972,914,58000,Fair,13500,2022-08-11,https://bringatrailer.com/listing/1972-porsche-914-64/
y04077,2006,911,38000,Fair,13800,2022-08-11,https://bringatrailer.com/listing/2006-porsche-cayenne-turbo-17/
y04078,2011,911,3600,Fair,305000,2022-08-11,https://bringatrailer.com/listing/2011-porsche-911-gt3-rs-22/
y04079,2010,Boxster,44000,Fair,36500,2022-08-11,https://bringatrailer.com/listing/2010-porsche-panamera-4s-yachting-package/
y04080,2002,911,108000,Fair,27911,2022-08-11,https://bringatrailer.com/listing/2002-porsche-911-carrera-cabriolet-26/
y04081,2003,911,115000,Fair,53496,2022-08-11,https://bringatrailer.com/listing/2003-porsche-911-turbo-127/
y04082,1976,930,71000,Fair,127935,2022-08-11,https://bringatrailer.com/listing/1976-porsche-930-turbo-carrera-18/
y04083,1996,911,46000,Fair,64000,2022-08-11,https://bringatrailer.com/listing/1996-porsche-911-carrera-cabriolet-41/
y04084,1987,944,62000,Fair,19000,2022-08-11,https://bringatrailer.com/listing/1987-porsche-944-s-5/
y04085,2018,911,13000,Fair,180500,2022-08-11,https://bringatrailer.com/listing/2018-porsche-911-gt3-24/
y04086,1968,912,65000,Fair,64000,2022-08-11,https://bringatrailer.com/listing/1968-porsche-912-99/
y04087,1999,911,67000,Fair,33000,2022-08-11,https://bringatrailer.com/listing/1999-porsche-911-carrera-302/
y04088,2008,911,73000,Fair,39000,2022-08-11,https://bringatrailer.com/listing/2008-porsche-911-carrera-cabriolet-8/
y04089,2016,Cayman,26000,Fair,97000,2022-08-11,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-111/
y04090,1988,911,39000,Fair,200930,2022-08-12,https://bringatrailer.com/listing/1988-porsche-911-turbo-cabriolet-m505-slantnose/
y04091,2015,911,11000,Fair,168000,2022-08-12,https://bringatrailer.com/listing/2015-porsche-911-turbo-s-coupe-4/
y04092,1990,944,129000,Fair,23750,2022-08-12,https://bringatrailer.com/listing/1990-porsche-944-s2-28/
y04093,1988,911,53000,Fair,92500,2022-08-12,https://bringatrailer.com/listing/1988-porsche-targa-wtl-m491/
y04094,1970,914,15000,Fair,85000,2022-08-12,https://bringatrailer.com/listing/1970-porsche-914-6-67/
y04095,1982,911,90000,Fair,68411,2022-08-12,https://bringatrailer.com/listing/1982-porsche-911sc-50-2/
y04096,2019,911,1500,Fair,406356,2022-08-12,https://bringatrailer.com/listing/2019-porsche-911-gt2-rs-clubsport-10/
y04097,1991,911,77000,Fair,184964,2022-08-12,https://bringatrailer.com/listing/1991-porsche-911-turbo-45/
y04098,2003,911,84000,Fair,36500,2022-08-12,https://bringatrailer.com/listing/2003-porsche-911-carrera-77/
y04099,1991,911,40000,Fair,60069,2022-08-12,https://bringatrailer.com/listing/1991-porsche-911-carrera-2-cabriolet-6/
y04100,2009,Boxster,32000,Fair,29500,2022-08-12,https://bringatrailer.com/listing/2009-porsche-boxster-s-11/
y04101,1987,924,80000,Fair,11924,2022-08-12,https://bringatrailer.com/listing/1987-porsche-924s-61/
y04102,2006,911,51000,Fair,47000,2022-08-12,https://bringatrailer.com/listing/2006-porsche-911-carrera-cabriolet-19/
y04103,2000,Boxster,8000,Fair,28500,2022-08-12,https://bringatrailer.com/listing/2000-porsche-boxster-s-89/
y04104,2007,911,25000,Fair,81500,2022-08-12,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-38/
y04105,2022,911,2300,Fair,135000,2022-08-12,https://bringatrailer.com/listing/2022-porsche-taycan/
y04106,2018,911,2000,Fair,246000,2022-08-12,https://bringatrailer.com/listing/2018-porsche-911-gt3-touring-7/
y04107,2008,911,15000,Fair,62997,2022-08-13,https://bringatrailer.com/listing/2008-porsche-911-carrera-coupe-2/
y04108,1989,928,129000,Fair,26000,2022-08-13,https://bringatrailer.com/listing/1989-porsche-928-s4-60/
y04109,2006,911,25000,Fair,46000,2022-08-13,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-cabriolet-53/
y04110,1999,911,145000,Fair,27500,2022-08-13,https://bringatrailer.com/listing/1999-porsche-911-carrera-4-55/
y04111,1983,944,800,Fair,11550,2022-08-13,https://bringatrailer.com/listing/1983-porsche-944-94/
y04112,2018,911,3700,Fair,177000,2022-08-13,https://bringatrailer.com/listing/2018-porsche-gt3-118/
y04113,2009,911,50000,Fair,61000,2022-08-14,https://bringatrailer.com/listing/2009-porsche-cayenne-gts-59/
y04114,1986,911,75000,Fair,202000,2022-08-14,https://bringatrailer.com/listing/1986-porsche-911-turbo-81/
y04115,1997,911,69000,Fair,98500,2022-08-14,https://bringatrailer.com/listing/1997-porsche-911-carrera-coupe-7/
y04116,2001,Boxster,30000,Fair,24500,2022-08-14,https://bringatrailer.com/listing/2001-porsche-boxster-s-106/
y04117,,930,,Fair,5222,2022-08-14,https://bringatrailer.com/listing/porsche-930-turbo-spoiler/
y04118,2010,Cayman,11000,Fair,48500,2022-08-14,https://bringatrailer.com/listing/2014-porsche-cayman-s-37/
y04119,1996,911,59000,Fair,64000,2022-08-14,https://bringatrailer.com/listing/1996-porsche-911-carrera-cabriolet-42/
y04120,2002,911,89000,Fair,47777,2022-08-14,https://bringatrailer.com/listing/2002-porsche-911-turbo-166/
y04121,1982,911,84000,Fair,52000,2022-08-14,https://bringatrailer.com/listing/1982-porsche-911sc-128/
y04122,2006,911,64000,Fair,40997,2022-08-15,https://bringatrailer.com/listing/2006-porsche-911-carrera-4-cabriolet-7/
y04123,,935,20,Excellent,260000,2022-08-15,https://bringatrailer.com/listing/porsche-935-silhouette-car-2/
y04124,1991,911,54000,Fair,180000,2022-08-15,https://bringatrailer.com/listing/1991-porsche-911-carrera-4-coupe/
y04125,1980,911,85000,Fair,49750,2022-08-15,https://bringatrailer.com/listing/1980-porsche-911sc-targa-57/
y04126,2012,911,40000,Fair,77000,2022-08-15,https://bringatrailer.com/listing/2012-porsche-panamera-turbo-s-3/
y04127,1974,914,80000,Fair,40000,2022-08-15,https://bringatrailer.com/listing/1974-porsche-914-2-0-can-am-limited-edition-6/
y04128,1989,911,48000,Fair,75500,2022-08-15,https://bringatrailer.com/listing/1989-porsche-911-carrera-coupe/
y04129,1975,914,3700,Fair,84000,2022-08-15,https://bringatrailer.com/listing/1975-porsche-914-6-3/
y04130,2008,911,144000,Fair,42400,2022-08-15,https://bringatrailer.com/listing/2008-porsche-cayenne-turbo-23/
y04131,2017,911,28000,Fair,107000,2022-08-15,https://bringatrailer.com/listing/2017-porsche-911-carrera-4-s-coupe/
y04132,1978,911,254000,Fair,44222,2022-08-16,https://bringatrailer.com/listing/1978-porsche-911sc-64/
y04133,2004,Boxster,33000,Fair,24000,2022-08-16,https://bringatrailer.com/listing/2004-porsche-boxster-s-550-anniversary-edition-12/
y04134,1986,911,79000,Fair,52500,2022-08-16,https://bringatrailer.com/listing/1986-porsche-911-carrera-targa-43/
y04135,1979,928,81000,Fair,12750,2022-08-16,https://bringatrailer.com/listing/1979-porsche-928-53/
y04136,2001,911,45000,Fair,64546,2022-08-16,https://bringatrailer.com/listing/2001-porsche-911-turbo-199/
y04137,1987,911,108000,Fair,67500,2022-08-16,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-14/
y04138,2000,911,80000,Fair,38000,2022-08-16,https://bringatrailer.com/listing/2000-porsche-911-carrera-194/
y04139,1975,914,107000,Fair,30914,2022-08-16,https://bringatrailer.com/listing/1975-porsche-914-52/
y04140,1968,912,7000,Fair,100412,2022-08-16,https://bringatrailer.com/listing/1968-porsche-912-100/
y04141,2015,911,10000,Fair,139000,2022-08-16,https://bringatrailer.com/listing/2015-porsche-911-gt3-41/
y04142,1997,Boxster,23000,Fair,19251,2022-08-16,https://bringatrailer.com/listing/1997-porsche-boxster-63/
y04143,2010,911,30000,Fair,84000,2022-08-17,https://bringatrailer.com/listing/2010-porsche-911-carrera-4s-coupe-5/
y04144,1991,911,48000,Fair,100000,2022-08-17,https://bringatrailer.com/listing/1991-porsche-911-carrera-2-targa-4/
y04145,1978,911,121000,Fair,61500,2022-08-17,https://bringatrailer.com/listing/1978-porsche-911sc-3-0-22/
y04146,2016,911,34000,Fair,136000,2022-08-17,https://bringatrailer.com/listing/2016-porsche-911-turbo-s-coupe-3/
y04147,1986,911,100000,Fair,72411,2022-08-17,https://bringatrailer.com/listing/1986-porsche-911-carrera-coupe-12/
y04148,1989,911,132000,Fair,62900,2022-08-17,https://bringatrailer.com/listing/1989-porsche-911-carrera-coupe-4/
y04149,1989,911,137000,Fair,78000,2022-08-17,https://bringatrailer.com/listing/1989-porsche-911-carrera-4-coupe-7/
y04150,1973,914,,Fair,25888,2022-08-17,https://bringatrailer.com/listing/1973-porsche-914-73/
y04151,1978,911,107000,Fair,203001,2022-08-17,https://bringatrailer.com/listing/1978-porsche-911sc-60/
y04152,2004,911,24000,Fair,96000,2022-08-17,https://bringatrailer.com/listing/2004-porsche-911-turbo-29/
y04153,2002,911,60000,Fair,30250,2022-08-17,https://bringatrailer.com/listing/2002-porsche-911-carrera-4-11/
y04154,2005,911,32000,Fair,43250,2022-08-18,https://bringatrailer.com/listing/2005-porsche-911-cabriolet/
y04155,1987,911,36000,Fair,91000,2022-08-18,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-11/
y04156,1976,914,4000,Fair,41000,2022-08-18,https://bringatrailer.com/listing/1976-porsche-914-58/
y04157,2005,Boxster,21000,Fair,29750,2022-08-18,https://bringatrailer.com/listing/2005-porsche-boxster-s-46/
y04158,2004,911,44000,Fair,85000,2022-08-18,https://bringatrailer.com/listing/2004-porsche-911-carrera-49/
y04159,2011,911,9000,Fair,74500,2022-08-18,https://bringatrailer.com/listing/2011-porsche-911-carrera-4s-cabriolet-2/
y04160,2002,911,67000,Fair,40000,2022-08-18,https://bringatrailer.com/listing/2002-porsche-911-carrera-targa-7/
y04161,1960,356,82000,Fair,85000,2022-08-18,https://bringatrailer.com/listing/1960-porsche-356b-t5-coupe-15/
y04162,2016,911,51000,Fair,60000,2022-08-18,https://bringatrailer.com/listing/2016-porsche-cayenne-turbo/
y04163,1984,911,134000,Fair,103250,2022-08-19,https://bringatrailer.com/listing/1984-porsche-911-carrera-coupe-7/
y04164,2012,Cayman,80000,Fair,65000,2022-08-19,https://bringatrailer.com/listing/2012-porsche-cayman-r-36/
y04165,1996,911,72000,Fair,94000,2022-08-19,https://bringatrailer.com/listing/1996-porsche-911-carrera-coupe-2/
y04166,1986,944,61000,Fair,25000,2022-08-19,https://bringatrailer.com/listing/1986-porsche-944-turbo-222/
y04167,2001,911,80000,Fair,25500,2022-08-19,https://bringatrailer.com/listing/2001-porsche-911-carrera-tiptronic-3/
y04168,2001,Boxster,18000,Fair,28000,2022-08-19,https://bringatrailer.com/listing/2001-porsche-boxster-s-108/
y04169,1995,911,47000,Fair,60000,2022-08-19,https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-84/
y04170,1990,911,1000,Fair,225000,2022-08-19,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-coupe-14/
y04171,2010,911,27000,Fair,88000,2022-08-20,https://bringatrailer.com/listing/2010-porsche-911-turbo-coupe-8/
y04172,2019,911,69,Fair,312000,2022-08-20,https://bringatrailer.com/listing/2019-porsche-911-turbo-s-cabriolet-exclusive-series-3/
y04173,2002,Boxster,52000,Fair,16790,2022-08-20,https://bringatrailer.com/listing/2002-porsche-boxster-31/
y04174,1988,928,69000,Fair,25000,2022-08-20,https://bringatrailer.com/listing/1988-porsche-928-s4-81/
y04175,2018,911,4200,Fair,443000,2022-08-20,https://bringatrailer.com/listing/2018-porsche-911-gt2-rs-weissach-31/
y04176,2002,Boxster,40000,Fair,18000,2022-08-21,https://bringatrailer.com/listing/2002-porsche-boxster-s-83/
y04177,2003,911,99000,Fair,55500,2022-08-21,https://bringatrailer.com/listing/2003-porsche-911-turbo-130/
y04178,2014,Cayman,28000,Fair,61500,2022-08-21,https://bringatrailer.com/listing/2014-porsche-cayman-s-38/
y04179,2022,Cayman,99,Fair,139000,2022-08-21,https://bringatrailer.com/listing/2022-porsche-718-cayman-gt4-4/
y04180,1995,911,70000,Fair,88000,2022-08-21,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-12/
y04181,1986,911,78000,Fair,63500,2022-08-22,https://bringatrailer.com/listing/1986-porsche-911-carrera-coupe-11/
y04182,1995,911,57000,Fair,77000,2022-08-22,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-24/
y04183,2005,Boxster,101000,Fair,17000,2022-08-22,https://bringatrailer.com/listing/2005-porsche-boxster-38/
y04184,2004,911,12000,Fair,87000,2022-08-22,https://bringatrailer.com/listing/2004-porsche-911-gt3-54-2/
y04185,1989,944,96000,Fair,19500,2022-08-22,https://bringatrailer.com/listing/1989-porsche-944-s2-31/
y04186,1978,911,54000,Fair,52500,2022-08-22,https://bringatrailer.com/listing/1978-porsche-911sc-61/
y04187,1988,928,27000,Fair,96500,2022-08-22,https://bringatrailer.com/listing/1988-porsche-928-s4-80/
y04188,2014,911,13000,Fair,68001,2022-08-22,https://bringatrailer.com/listing/2014-porsche-panamera-turbo-executive-2/
y04189,2018,911,6000,Fair,230000,2022-08-22,https://bringatrailer.com/listing/2018-porsche-gt3-touring-24/
y04190,2004,911,88000,Fair,15000,2022-08-22,https://bringatrailer.com/listing/2004-porsche-cayenne-s-16/
y04191,1995,968,62000,Fair,15500,2022-08-22,https://bringatrailer.com/listing/1995-porsche-968-cabriolet-14/
y04192,2007,911,29000,Fair,96000,2022-08-22,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-42/
y04193,1972,911,13000,Excellent,350000,2022-08-23,https://bringatrailer.com/listing/1972-porsche-911-25/
y04194,2016,Cayman,7000,Fair,110000,2022-08-23,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-121/
y04195,2007,Cayman,78000,Fair,26000,2022-08-23,https://bringatrailer.com/listing/2007-porsche-cayman-52/
y04196,2002,911,65000,Fair,40996,2022-08-23,https://bringatrailer.com/listing/2002-porsche-911-carrera-4s-70/
y04197,2001,911,78000,Fair,24500,2022-08-23,https://bringatrailer.com/listing/2001-porsche-911-carrera-100/
y04198,2010,911,77000,Fair,71000,2022-08-23,https://bringatrailer.com/listing/2010-porsche-cayenne-13/
y04199,1972,914,500,Fair,65500,2022-08-24,https://bringatrailer.com/listing/1972-porsche-914-66/
y04200,2006,Cayman,101000,Fair,23250,2022-08-24,https://bringatrailer.com/listing/2006-porsche-cayman-s-151/
y04201,2004,911,119000,Fair,50000,2022-08-24,https://bringatrailer.com/listing/2004-porsche-911-turbo-cabriolet-98/
y04202,1990,911,126000,Fair,118000,2022-08-24,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-targa/
y04203,1982,911,155000,Fair,50000,2022-08-24,https://bringatrailer.com/listing/1982-porsche-911sc-129/
y04204,2001,911,112000,Fair,31000,2022-08-24,https://bringatrailer.com/listing/2001-porsche-911-carrera-96/
y04205,1996,911,54000,Fair,238997,2022-08-25,https://bringatrailer.com/listing/1996-porsche-911-turbo-87/
y04206,1964,356,31000,Fair,115500,2022-08-25,https://bringatrailer.com/listing/1964-porsche-356c-66/
y04207,1995,911,117000,Fair,67000,2022-08-25,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-23/
y04208,1997,911,35000,Fair,156543,2022-08-25,https://bringatrailer.com/listing/1997-porsche-911-carrera-4s-54/
y04209,2002,911,64000,Fair,28250,2022-08-25,https://bringatrailer.com/listing/2002-porsche-911-carrera-targa-4/
y04210,1979,911,135000,Fair,85000,2022-08-25,https://bringatrailer.com/listing/1979-porsche-911sc-targa-30/
y04211,2022,911,1900,Fair,245000,2022-08-25,https://bringatrailer.com/listing/2022-porsche-gt3-10/
y04212,1999,911,44000,Fair,29840,2022-08-25,https://bringatrailer.com/listing/1999-porsche-911-carrera-297/
y04213,1991,911,52000,Fair,181964,2022-08-26,https://bringatrailer.com/listing/1991-porsche-911-turbo-43/
y04214,1990,911,35000,Fair,133000,2022-08-26,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-targa-2/
y04215,2004,911,84000,Fair,18000,2022-08-26,https://bringatrailer.com/listing/2004-porsche-cayenne-turbo-22/
y04216,2002,911,79000,Fair,32000,2022-08-26,https://bringatrailer.com/listing/2002-porsche-911-carrera-cabriolet-27/
y04217,2002,911,8000,Fair,75250,2022-08-26,https://bringatrailer.com/listing/2002-porsche-911-carrera-4s-68/
y04218,1974,914,687,Fair,27500,2022-08-26,https://bringatrailer.com/listing/1974-porsche-3-0-swapped-914-6-tribute/
y04219,1986,944,97000,Fair,22000,2022-08-26,https://bringatrailer.com/listing/1986-porsche-944-turbo-233/
y04220,,962,,Fair,11500,2022-08-26,https://bringatrailer.com/listing/porsche-962-nose/
y04221,1993,911,36000,Fair,185000,2022-08-27,https://bringatrailer.com/listing/1993-porsche-911-rs-america-42/
y04222,1984,911,63000,Fair,108000,2022-08-27,https://bringatrailer.com/listing/1984-porsche-911-carrera-coupe-10/
y04223,2001,911,65000,Fair,24662,2022-08-27,https://bringatrailer.com/listing/2001-porsche-911-carrera-97/
y04224,2015,911,9000,Fair,109000,2022-08-27,https://bringatrailer.com/listing/2015-porsche-911-carrera-gts-coupe/
y04225,1999,Boxster,51000,Fair,13750,2022-08-27,https://bringatrailer.com/listing/1999-porsche-boxster-122/
y04226,2006,911,27000,Fair,101997,2022-08-28,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-club-coupe-3/
y04227,2011,Cayman,59000,Fair,40750,2022-08-28,https://bringatrailer.com/listing/2011-porsche-cayman-s-12/
y04228,2001,Boxster,32000,Fair,17950,2022-08-28,https://bringatrailer.com/listing/2001-porsche-boxster-s-111/
y04229,2020,Cayman,2600,Fair,129000,2022-08-28,https://bringatrailer.com/listing/2020-porsche-cayman-gt4-22/
y04230,2014,Boxster,92000,Fair,39000,2022-08-28,https://bringatrailer.com/listing/2014-porsche-boxster-s-2/
y04231,,911,,Fair,15750,2022-08-29,https://bringatrailer.com/listing/porsche-910-cylinder-heads/
y04232,2002,911,59000,Fair,27300,2022-08-29,https://bringatrailer.com/listing/2002-porsche-911-carrera-105/
y04233,2005,911,94000,Fair,87500,2022-08-29,https://bringatrailer.com/listing/2005-porsche-911-gt3-17/
y04234,2018,911,7000,Fair,185000,2022-08-29,https://bringatrailer.com/listing/2018-porsche-911-gt3-31/
y04235,1990,911,77000,Fair,47501,2022-08-29,https://bringatrailer.com/listing/1990-porsche-911-carrera-4-cabriolet-3/
y04236,2010,911,35000,Fair,62000,2022-08-29,https://bringatrailer.com/listing/2010-porsche-cayenne-turbo/
y04237,2009,911,31000,Fair,77500,2022-08-29,https://bringatrailer.com/listing/2009-porsche-911-turbo-cabriolet-36/
y04238,1986,911,88000,Fair,82999,2022-08-29,https://bringatrailer.com/listing/1986-porsche-911-carrera-coupe-13/
y04239,2009,911,113000,Fair,31000,2022-08-29,https://bringatrailer.com/listing/2009-porsche-911-carrera-coupe-3/
y04240,2011,911,4100,Fair,167000,2022-08-29,https://bringatrailer.com/listing/2011-porsche-911-turbo-s-coupe-9/
y04241,2016,Cayman,552,Fair,120000,2022-08-29,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-114/
y04242,1995,911,,Fair,39000,2022-08-29,https://bringatrailer.com/listing/1995-craig-craft-boat-168-boss-porsche-boat/
